"Nombre d'incendies suivant les critères de sélection : 21141"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;20931;"44";"44183";"Saint-Molf";"2025-08-23 10:50:00";40;0;;0;0;40;;;;;"Estimées";;;"Non";;;;""
2025;18048;"24";"24167";"Eymet";"2025-08-23 11:10:00";300;0;;0;300;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;14372;"47";"47297";"Sembas";"2025-08-23 11:27:25";300;0;;300;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;15783;"33";"33366";"Saint-André-de-Cubzac";"2025-08-23 11:30:00";100;0;;100;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;12712;"49";"49345";"Bellevigne-en-Layon";"2025-08-23 12:06:00";5000;0;;5000;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;18049;"24";"24177";"Faux-en-Périgord";"2025-08-23 12:20:00";2000;0;;2000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;14966;"64";"64050";"Arrast-Larrebieu";"2025-08-23 12:39:06";450;0;;450;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;20478;"17";"17136";"Croix-Chapeau";"2025-08-23 12:46:00";10020;20;;0;10000;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;23026;"85";"85019";"Bellevigny";"2025-08-23 12:52:00";50;0;;0;0;50;;;;;"Estimées";;;"Non";;;;""
2025;17743;"86";"86286";"Verrue";"2025-08-23 13:04:59";300;0;;300;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8865;"66";"66175";"Saint-Génis-des-Fontaines";"2025-08-23 13:06:00";200;0;0;0;0;200;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;7145;"34";"34309";"Teyran";"2025-08-23 13:09:00";60;0;0;60;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;12906;"25";"25318";"Jougne";"2025-08-23 13:10:52";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21501;"77";"77109";"Chenoise-Cucharmoy";"2025-08-23 13:27:53";10;0;;10;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;16722;"32";"32424";"Ségos";"2025-08-23 13:32:00";30000;0;;0;0;30000;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;13728;"50";"50433";"Réville";"2025-08-23 13:33:30";20;0;;0;0;20;;;;;"Estimées";;;"Non";;;;""
2025;20414;"17";"17131";"Cozes";"2025-08-23 13:42:00";3000;0;;3000;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8696;"83";"83147";"Vérignon";"2025-08-23 14:12:00";3048;3048;0;0;0;0;;;;;"Mesurées";"5";"Naturelle";"Non";;;;""
2025;14604;"87";"87182";"Saint-Sulpice-les-Feuilles";"2025-08-23 14:17:15";4001;0;;4001;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;18602;"40";"40061";"Campagne";"2025-08-23 14:34:00";15000;15000;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;7357;"26";"26064";"Chabeuil";"2025-08-23 14:37:38";100;0;0;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8724;"39";"39299";"Longwy-sur-le-Doubs";"2025-08-23 14:43:00";20000;0;;0;0;20000;;;;;"Estimées";;;"Non";;;;""
2025;21849;"35";"35009";"Baguer-Morvan";"2025-08-23 15:03:00";5;0;;0;5;0;;;;;"Estimées";;;"Non";;;;""
2025;18277;"24";"24376";"Saint Aulaye-Puymangou";"2025-08-23 15:09:00";5000;0;;5000;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;7358;"26";"26057";"Bourg-de-Péage";"2025-08-23 15:09:56";300;0;0;300;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13795;"85";"85017";"Beaurepaire";"2025-08-23 15:11:00";200;0;;0;0;200;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;12713;"49";"49092";"Chemillé-en-Anjou";"2025-08-23 15:14:00";1;0;;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;10889;"45";"45047";"Bouzonville-aux-Bois";"2025-08-23 15:16:00";1000;0;;1000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20295;"17";"17275";"Pessines";"2025-08-23 15:17:00";3659;3659;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7105;"81";"81288";"Sorèze";"2025-08-23 15:18:00";30;0;;0;30;0;;;;;"Estimées";;;"Non";;;;""
2025;11480;"61";"61230";"Longny les Villages";"2025-08-23 15:19:00";3000;0;;0;0;3000;;;;;"Estimées";;;"Non";;;;""
2025;7101;"71";"71458";"Saint-Martin-la-Patrouille";"2025-08-23 15:21:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;14139;"62";"62724";"Rouvroy";"2025-08-23 15:28:00";1000;0;;0;0;1000;;;;;"Estimées";;;"Non";;;;""
2025;20932;"44";"44217";"Vigneux-de-Bretagne";"2025-08-23 15:31:00";250;0;;0;0;250;;;;;"Estimées";;;"Non";;;;""
2025;12715;"49";"49338";"Soulaines-sur-Aubance";"2025-08-23 15:39:00";3000;0;;0;0;3000;;;;;"Estimées";;;"Non";;;;""
2025;13379;"27";"27107";"Bourneville-Sainte-Croix";"2025-08-23 15:42:00";10000;0;;0;10000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;7993;"11";"11069";"Carcassonne";"2025-08-23 15:49:00";19300;0;3300;0;0;16000;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;9148;"22";"22214";"Plouézec";"2025-08-23 15:50:46";4000;0;;1000;3000;0;;;;;"Estimées";;;"Non";;;;""
2025;7102;"82";"82063";"Garganvillar";"2025-08-23 15:56:00";20000;0;;0;0;20000;;;;;"Estimées";;;"Non";;;;""
2025;17010;"79";"79156";"Louin";"2025-08-23 15:57:00";15800;0;;0;0;15800;;;;;"Estimées";;;"Oui";0;1;0;""
2025;9099;"21";"21397";"Mavilly-Mandelot";"2025-08-23 15:59:00";200;0;;0;0;200;;;;;"Estimées";;;"Non";;;;""
2025;14669;"87";"87121";"Rancon";"2025-08-23 15:59:00";80000;0;;80000;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7250;"2B";"2B201";"Pancheraccia";"2025-08-23 16:00:00";1000;0;1000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;17744;"86";"86276";"Usson-du-Poitou";"2025-08-23 16:00:17";4500;0;;4500;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;21793;"48";"48027";"Mont Lozère et Goulet";"2025-08-23 16:06:00";1;0;0;1;0;0;;;;;"Mesurées";"1";"Involontaire (particulier)";;;;;"Données partielles ou non valides"
2025;18879;"38";"38288";"Oytier-Saint-Oblas";"2025-08-23 16:23:00";10000;0;;0;10000;0;;;;;"Estimées";;;"Non";;;;""
2025;8006;"53";"53110";"Grez-en-Bouère";"2025-08-23 16:24:00";80;0;;0;0;80;;;;;"Mesurées";;;"Non";;;;""
2025;9549;"29";"29097";"Lampaul-Guimiliau";"2025-08-23 16:27:00";300;0;;0;0;300;;;;;"Estimées";;;"Non";;;;""
2025;20933;"44";"44041";"La Chevrolière";"2025-08-23 16:32:00";60000;60000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11201;"72";"72059";"Chantenay-Villedieu";"2025-08-23 16:32:00";800;0;;800;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7486;"13";"13005";"Aubagne";"2025-08-23 16:33:00";1;0;0;0;0;1;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;7144;"34";"34032";"Béziers";"2025-08-23 16:34:00";1;0;0;0;0;1;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;14186;"47";"47240";"Saint-Étienne-de-Villeréal";"2025-08-23 16:38:00";15000;0;;15000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;13789;"67";"67353";"Obersteinbach";"2025-08-23 16:38:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7104;"31";"31480";"Sainte-Foy-d'Aigrefeuille";"2025-08-23 16:43:00";2500;0;;2500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21850;"35";"35253";"Saint-Aubin-du-Cormier";"2025-08-23 16:52:00";80;0;;0;0;80;;;;;"Estimées";;;"Non";;;;""
2025;21152;"43";"43152";"Polignac";"2025-08-23 16:54:00";400;0;;0;0;400;;;;;"Estimées";;;"Non";;;;""
2025;7103;"26";"26006";"Allex";"2025-08-23 16:59:00";800;800;0;0;0;0;;;;;"Estimées";"2";"Malveillance";"Non";;;;""
2025;7359;"26";"26116";"Donzère";"2025-08-23 17:06:00";8000;0;0;8000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7143;"34";"34108";"Frontignan";"2025-08-23 17:18:00";5000;0;0;5000;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;21502;"77";"77057";"Bussières";"2025-08-23 17:29:00";10000;0;;0;10000;0;;;;;"Estimées";;;"Non";;;;""
2025;16723;"32";"32214";"Loubédat";"2025-08-23 17:40:00";250;0;;0;0;250;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;22261;"14";"14689";"Thury-Harcourt-le-Hom";"2025-08-23 17:42:00";200;0;;200;0;0;;;;;"Estimées";;;"Non";;;;""
2025;16724;"32";"32022";"Avéron-Bergelle";"2025-08-23 17:43:00";300;0;;0;0;300;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;13796;"85";"85232";"Saint-Hilaire-le-Vouhis";"2025-08-23 17:46:00";400;0;;0;400;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;18278;"24";"24253";"Mareuil en Périgord";"2025-08-23 17:52:00";10000;0;;10000;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;17519;"30";"30169";"Milhaud";"2025-08-23 17:52:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;16725;"32";"32025";"Ayzieu";"2025-08-23 17:52:00";300;0;;0;0;300;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;7205;"05";"05023";"Briançon";"2025-08-23 17:57:00";1;0;0;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;15784;"33";"33382";"Saint-Christoly-de-Blaye";"2025-08-23 18:02:00";500;0;;500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11622;"41";"41018";"Blois";"2025-08-23 18:05:00";500;0;;0;0;500;;;;;"Estimées";;;"Non";;;;""
2025;16726;"32";"32286";"Montestruc-sur-Gers";"2025-08-23 18:12:00";50;0;;0;0;50;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;16727;"32";"32429";"Sempesserre";"2025-08-23 18:19:00";10;0;;0;0;10;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8435;"57";"57227";"Forbach";"2025-08-23 18:30:43";100;0;;100;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;7211;"08";"08218";"Les Hautes-Rivières";"2025-08-23 18:33:00";30;30;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;19276;"07";"07158";"Mézilhac";"2025-08-23 18:42:00";200;0;0;200;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;7212;"08";"08156";"Éteignières";"2025-08-23 18:48:00";40;0;;0;40;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;7107;"31";"31193";"Le Fousseret";"2025-08-23 18:49:00";500;0;;0;500;0;;;;;"Estimées";;;"Non";;;;""
2025;7106;"31";"31084";"Boussens";"2025-08-23 18:51:00";1000;0;;1000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20934;"44";"44180";"Vallons-de-l'Erdre";"2025-08-23 18:58:00";500;0;;0;500;0;;;;;"Estimées";;;"Non";;;;""
2025;22262;"14";"14762";"Vire Normandie";"2025-08-23 18:59:00";500;0;;500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20935;"44";"44182";"Saint-Michel-Chef-Chef";"2025-08-23 18:59:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9149;"22";"22278";"Saint-Brieuc";"2025-08-23 19:03:36";2000;0;;0;2000;0;;;;;"Estimées";;;"Non";;;;""
2025;7108;"71";"71540";"Torcy";"2025-08-23 19:05:00";300;0;;0;0;300;;;;;"Estimées";;;"Non";;;;""
2025;20296;"17";"17385";"Saint-Pierre-d'Oléron";"2025-08-23 19:12:00";4782;2580;;2202;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;8065;"37";"37010";"Auzouer-en-Touraine";"2025-08-23 19:16:00";10000;0;;0;0;10000;;;;;"Estimées";;;"Non";;;;""
2025;12716;"49";"49261";"Gennes-Val-de-Loire";"2025-08-23 19:32:00";50;0;;0;0;50;;;;;"Estimées";;;"Non";;;;""
2025;8859;"13";"13055";"Marseille";"2025-08-23 19:39:00";50;0;0;50;0;0;;;;;"Estimées";"2";"Accidentelle";"Non";;;;""
2025;15973;"33";"33010";"Arcins";"2025-08-23 19:53:00";6500;0;;6500;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11659;"2A";"2A017";"Appietto";"2025-08-23 19:55:00";10;0;10;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;11660;"2A";"2A017";"Appietto";"2025-08-23 19:55:00";10000;0;10000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;18202;"24";"24297";"Moulin-Neuf";"2025-08-23 20:01:00";1000;0;;1000;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;7253;"2B";"2B314";"Santo-Pietro-di-Tenda";"2025-08-23 20:14:00";150;0;0;150;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;7109;"76";"76251";"Étalleville";"2025-08-23 20:14:00";10;0;;0;10;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;7252;"2B";"2B314";"Santo-Pietro-di-Tenda";"2025-08-23 20:14:00";150;0;0;150;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;18203;"24";"24582";"Villars";"2025-08-23 20:16:00";15;0;;15;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;10825;"68";"68054";"Brinckheim";"2025-08-23 20:25:00";10;0;;10;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18880;"38";"38185";"Grenoble";"2025-08-23 20:32:00";10;0;;10;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7110;"31";"31588";"Villeneuve-Tolosane";"2025-08-23 20:50:00";10;0;;0;0;10;;;;;"Estimées";;;"Non";;;;""
2025;17011;"79";"79013";"Argentonnay";"2025-08-23 20:56:00";100400;0;;0;100000;400;;;;;"Estimées";;;"Non";;;;""
2025;10598;"74";"74285";"Usinens";"2025-08-23 20:57:00";2;0;;2;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;18204;"24";"24409";"Saint-Front-de-Pradoux";"2025-08-23 21:01:00";10;0;;10;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2025;21697;"44";"44217";"Vigneux-de-Bretagne";"2025-08-23 21:32:18";500;0;;0;0;500;;;;;"Estimées";;;"Non";;;;""
2025;21851;"35";"35164";"Marcillé-Raoul";"2025-08-23 21:39:00";10;0;;0;6;4;;;;;"Estimées";;;"Non";;;;""
2025;16900;"79";"79063";"Val en Vignes";"2025-08-23 22:11:00";900;0;;0;300;600;;;;;"Estimées";;;"Non";0;0;0;""
2025;7487;"13";"13023";"Ceyreste";"2025-08-23 22:20:00";10;0;0;0;0;10;;;;;"Mesurées";;;"Non";;;;""
2025;21698;"44";"44172";"Sainte-Luce-sur-Loire";"2025-08-23 22:53:16";3;0;;0;0;3;;;;;"Estimées";;;"Non";;;;""
2025;20297;"17";"17052";"Boisredon";"2025-08-23 23:40:00";4895;4895;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;18205;"24";"24116";"Châtres";"2025-08-23 23:49:00";300;0;;300;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8066;"37";"37131";"Limeray";"2025-08-23 23:59:00";150;0;;0;0;150;;;;;"Estimées";;;"Non";;;;""
2025;18206;"24";"24147";"Cubjac-Auvézère-Val d'Ans";"2025-08-24 00:02:00";400;0;;400;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21699;"44";"44187";"Saint-Père-en-Retz";"2025-08-24 00:13:41";1;0;;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;21852;"35";"35168";"Val d'Anast";"2025-08-24 00:19:00";10;0;;0;0;10;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;17520;"30";"30169";"Milhaud";"2025-08-24 00:26:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;7488;"13";"13001";"Aix-en-Provence";"2025-08-24 00:31:00";1;1;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8697;"83";"83091";"Pierrefeu-du-Var";"2025-08-24 00:53:00";1702;1702;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (particulier)";"Non";;;;""
2025;7506;"89";"89086";"Charny Orée de Puisaye";"2025-08-24 01:00:00";20;0;;0;0;20;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;17012;"79";"79063";"Val en Vignes";"2025-08-24 02:35:00";25700;0;;0;25000;700;;;;;"Estimées";;;"Non";;;;""
2025;7994;"11";"11140";"Ferrals-les-Corbières";"2025-08-24 03:34:00";50;0;0;;0;50;;;;;"Mesurées";;;"Non";0;0;0;""
2025;7213;"08";"08089";"Buzancy";"2025-08-24 03:40:00";1;0;;0;1;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;15148;"60";"60241";"Fontaine-Chaalis";"2025-08-24 04:17:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17521;"30";"30189";"Nîmes";"2025-08-24 06:49:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;19600;"84";"84129";"Sorgues";"2025-08-24 08:42:00";10000;0;0;0;0;10000;;;;;"Mesurées";;;"Non";;;;""
2025;22263;"14";"14741";"Le Vey";"2025-08-24 09:53:00";1;0;;1;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9380;"56";"56014";"Berné";"2025-08-24 10:01:00";450;0;;0;0;450;;;;;"Estimées";;;"Non";;;;""
2025;9834;"04";"04166";"Riez";"2025-08-24 10:15:00";10;0;0;10;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;7489;"13";"13105";"Sénas";"2025-08-24 10:16:00";20;0;0;0;0;20;;;;;"Mesurées";;;"Non";;;;""
2025;7490;"13";"13036";"Eyragues";"2025-08-24 10:20:00";300;0;0;0;0;300;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;15785;"33";"33478";"Saint-Seurin-sur-l'Isle";"2025-08-24 10:22:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13729;"50";"50028";"La Baleine";"2025-08-24 10:42:15";25;0;;0;0;25;;;;;"Estimées";;;"Non";;;;""
2025;10876;"15";"15265";"Ydes";"2025-08-24 10:53:00";100;0;;0;0;100;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;20138;"16";"16287";"Roullet-Saint-Estèphe";"2025-08-24 11:29:04";5;0;;5;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;21503;"77";"77258";"Lognes";"2025-08-24 11:37:00";1;0;;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;18881;"38";"38472";"Sarcenas";"2025-08-24 11:39:00";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;12145;"03";"03074";"Chevagnes";"2025-08-24 11:49:00";11173;0;;0;11173;0;;;;;"Estimées";;;"Non";;;;""
2025;15145;"60";"60191";"Cuvilly";"2025-08-24 11:55:00";500;0;;0;500;0;;;;;"Estimées";;;"Non";;;;""
2025;20415;"17";"17270";"Ozillac";"2025-08-24 12:00:00";1000;0;;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;18207;"24";"24226";"Lamothe-Montravel";"2025-08-24 12:00:00";20;0;;20;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;14844;"80";"80187";"La Chaussée-Tirancourt";"2025-08-24 12:06:00";3000;0;;0;0;3000;;;;;"Estimées";;;"Non";;;;""
2025;13797;"85";"85121";"Le Langon";"2025-08-24 12:06:00";1000;0;;0;0;1000;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;8436;"57";"57490";"Moyenvic";"2025-08-24 12:14:06";100;0;;100;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;18208;"24";"24116";"Châtres";"2025-08-24 12:15:00";10;0;;10;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;7141;"34";"34101";"Florensac";"2025-08-24 12:16:00";2000;0;0;2000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;8036;"12";"12284";"Le Truel";"2025-08-24 12:17:00";10000;0;;10000;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;7140;"34";"34037";"Boujan-sur-Libron";"2025-08-24 12:25:00";4536;0;4536;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;7114;"31";"31446";"Ramonville-Saint-Agne";"2025-08-24 12:37:00";100;0;;0;0;100;;;;;"Estimées";;;"Non";;;;""
2025;10599;"74";"74256";"Sallanches";"2025-08-24 12:46:00";10;0;;0;0;10;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;20936;"44";"44031";"La Chapelle-Glain";"2025-08-24 12:50:00";200;0;;200;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18531;"40";"40037";"Benquet";"2025-08-24 13:06:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;8132;"58";"58127";"Giry";"2025-08-24 13:07:00";10000;0;;0;0;10000;;;;;"Estimées";;;"Non";;;;""
2025;7139;"34";"34043";"Buzignargues";"2025-08-24 13:07:00";464;0;464;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;13798;"85";"85112";"L'Île-d'Olonne";"2025-08-24 13:21:00";15000;0;;0;0;15000;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;20139;"16";"16205";"Manot";"2025-08-24 13:22:08";200;0;;200;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7491;"13";"13025";"Châteauneuf-le-Rouge";"2025-08-24 13:27:00";10030;0;0;0;10030;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;10877;"15";"15038";"Champs-sur-Tarentaine-Marchal";"2025-08-24 13:37:00";400;0;;0;400;0;;;;;"Estimées";;;"Non";;;;""
2025;15974;"33";"33056";"Blanquefort";"2025-08-24 13:42:00";8000;0;;8000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9550;"29";"29216";"Pluguffan";"2025-08-24 13:47:00";2000;0;;0;0;2000;;;;;"Estimées";;;"Non";;;;""
2025;9551;"29";"29008";"Beuzec-Cap-Sizun";"2025-08-24 13:48:00";30000;30000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;19779;"18";"18213";"Saint-Germain-du-Puy";"2025-08-24 13:50:00";4;0;;4;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13731;"50";"50041";"La Hague";"2025-08-24 13:53:00";50000;0;;50000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7111;"71";"71269";"Lux";"2025-08-24 13:56:00";15;0;;15;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17522;"30";"30039";"Bezouce";"2025-08-24 13:59:00";1000;0;0;1000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;13730;"50";"50594";"Teurthéville-Hague";"2025-08-24 14:00:34";150;0;;0;0;150;;;;;"Estimées";;;"Non";;;;""
2025;7255;"2B";"2B185";"Oletta";"2025-08-24 14:02:00";30000;0;30000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;7119;"31";"31056";"Beauzelle";"2025-08-24 14:02:00";200;0;;0;0;200;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;7392;"46";"46033";"Porte-du-Quercy";"2025-08-24 14:09:00";200;0;;200;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8067;"37";"37152";"Mettray";"2025-08-24 14:10:00";500;0;;0;0;500;;;;;"Estimées";;;"Non";;;;""
2025;7394;"46";"46033";"Porte-du-Quercy";"2025-08-24 14:16:00";5000;0;;5000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9552;"29";"29247";"Saint-Évarzec";"2025-08-24 14:18:00";7000;0;;7000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11617;"41";"41275";"La Ville-aux-Clercs";"2025-08-24 14:18:00";20000;0;;0;20000;0;;;;;"Estimées";;;"Non";;;;""
2025;9381;"56";"56040";"Cléguer";"2025-08-24 14:22:00";300;0;;0;0;300;;;;;"Estimées";;;"Non";;;;""
2025;10158;"78";"78423";"Montigny-le-Bretonneux";"2025-08-24 14:30:00";1;0;;0;0;1;;;;;"Estimées";;;"Non";;;;""
2025;20937;"44";"44081";"Legé";"2025-08-24 14:31:00";800;0;;0;0;800;;;;;"Estimées";;;"Non";;;;""
2025;12457;"10";"10202";"Les Loges-Margueron";"2025-08-24 14:34:00";15;0;;0;0;15;;;;;"Estimées";;;"Non";;;;""
2025;7995;"11";"11262";"Narbonne";"2025-08-24 14:36:00";50;0;0;;0;50;;;;;"Mesurées";;;"Non";0;0;0;""
2025;15786;"33";"33119";"Cenon";"2025-08-24 14:36:00";10;0;;10;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18328;"24";"24329";"Le Pizou";"2025-08-24 14:36:00";60000;0;;60000;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Oui";0;4;1;""
2025;15787;"33";"33039";"Bègles";"2025-08-24 14:41:00";100;0;;100;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21960;"23";"23149";"Parsac";"2025-08-24 14:44:56";1500;0;;1500;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;9110;"21";"21482";"Perrigny-sur-l'Ognon";"2025-08-24 14:46:00";2500;0;;0;2500;0;;;;;"Estimées";;;"Non";;;;""
2025;19321;"18";"18033";"Bourges";"2025-08-24 14:46:00";100000;0;;0;100000;0;;;;;"Estimées";;;"Non";;;;""
2025;21961;"23";"23245";"Saint-Sulpice-le-Guérétois";"2025-08-24 14:48:06";100;0;;0;0;100;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
